date;from;until;activity;subgroup;program;floor;roomcategory;capacity;area;credits;usercount;totalstudents
20251203;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;2;auditorium;107;128.35;6;12;29
20251203;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;2;auditorium;107;128.35;6;8;19
20251203;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;2;auditorium;107;128.35;6;5;19
20251203;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;2;auditorium;107;128.35;6;1;2
20251203;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;2;auditorium;107;128.35;6;0;5
20251210;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;2;auditorium;107;128.35;6;1;32
20251210;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;2;auditorium;107;128.35;6;0;29
20251210;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;2;auditorium;107;128.35;6;0;19
20251210;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;2;auditorium;107;128.35;6;1;19
20251210;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;2;auditorium;107;128.35;6;0;2
20251210;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;2;auditorium;107;128.35;6;0;5
20251002;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;107;127.64;6;14;32
20251002;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;107;127.64;6;9;29
20251002;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;107;127.64;6;8;19
20251002;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;107;127.64;6;7;19
20251002;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;1;auditorium;107;127.64;6;1;2
20251002;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;auditorium;107;127.64;6;1;5
20251016;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;2;auditorium;107;128.35;6;9;32
20251016;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;2;auditorium;107;128.35;6;10;29
20251016;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;2;auditorium;107;128.35;6;7;19
20251016;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;2;auditorium;107;128.35;6;7;19
20251016;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;2;auditorium;107;128.35;6;0;2
20251016;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;2;auditorium;107;128.35;6;2;5
20251021;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;153;161.88;6;6;32
20251021;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;153;161.88;6;9;29
20251021;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;153;161.88;6;4;19
20251021;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;153;161.88;6;7;19
20251021;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;1;auditorium;153;161.88;6;0;2
20251021;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;auditorium;153;161.88;6;2;5
20251030;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;153;161.88;6;10;32
20251030;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;153;161.88;6;11;29
20251030;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;153;161.88;6;8;19
20251030;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;153;161.88;6;5;19
20251030;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;1;auditorium;153;161.88;6;1;2
20251030;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;auditorium;153;161.88;6;1;5
20251107;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;153;161.88;6;1;32
20251107;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;153;161.88;6;2;29
20251107;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;153;161.88;6;0;19
20251107;154500;174500;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;153;161.88;6;3;19
20251107;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/VG/1;PBA-VG-LAM;1;auditorium;153;161.88;6;0;2
20251107;154500;174500;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;auditorium;153;161.88;6;0;5
20251128;103000;123000;Oefensessie;PBA-VG-LAM/1A;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;6;20
20251128;103000;123000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;19;30
20251128;103000;123000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;10;17
20251128;103000;123000;Oefensessie;PBA-VG-LAM/1B1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;15;17
20251128;103000;123000;Oefensessie;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;1;4
20251205;103000;123000;Oefensessie;PBA-VG-LAM/1A;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;9;20
20251205;103000;123000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;22;30
20251205;103000;123000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;8;17
20251205;103000;123000;Oefensessie;PBA-VG-LAM/1B1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;13;17
20251205;103000;123000;Oefensessie;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;1;4
20251212;103000;123000;Oefensessie;PBA-VG-LAM/1A;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;3;20
20251212;103000;123000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;7;30
20251212;103000;123000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;2;17
20251212;103000;123000;Oefensessie;PBA-VG-LAM/1B1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;1;17
20251212;103000;123000;Oefensessie;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;2;4
20251017;81500;101500;Oefensessie;PBA-VG-LAM/1A;PBA-VG-LAM;3;PC-klas;60;105.44;2;11;20
20251017;81500;101500;Oefensessie;PBA-VG-LAM/1B1;PBA-VG-LAM;3;PC-klas;60;105.44;2;12;17
20251017;81500;101500;Oefensessie;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;3;PC-klas;60;105.44;2;1;4
20251024;81500;101500;Oefensessie;PBA-VG-LAM/1A;PBA-VG-LAM;3;PC-klas;60;105.44;2;0;20
20251024;81500;101500;Oefensessie;PBA-VG-LAM/1B1;PBA-VG-LAM;3;PC-klas;60;105.44;2;0;17
20251024;81500;101500;Oefensessie;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;3;PC-klas;60;105.44;2;0;4
20251010;103000;123000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;3;PC-klas;60;105.44;2;22;30
20251010;103000;123000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;3;PC-klas;60;105.44;2;6;17
20251017;103000;123000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;3;laptoplokaal;69;129.94;2;20;30
20251017;103000;123000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;3;laptoplokaal;69;129.94;2;9;17
20251024;103000;123000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;4;PC-klas;54;106.13;2;21;30
20251024;103000;123000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;4;PC-klas;54;106.13;2;11;17
20251027;133000;153000;Begeleiding;PBA-VG-LAM/1A;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;1;20
20251027;133000;153000;Begeleiding;PBA-VG-LAM/1C;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;2;30
20251027;133000;153000;Begeleiding;PBA-VG-LAM/1B2;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;1;17
20251027;133000;153000;Begeleiding;PBA-VG-LAM/1B1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;2;17
20251027;133000;153000;Begeleiding;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;0;4
20251215;154500;174500;Begeleiding;PBA-VG-LAM/1A;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;0;20
20251215;154500;174500;Begeleiding;PBA-VG-LAM/1C;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;2;30
20251215;154500;174500;Begeleiding;PBA-VG-LAM/1B2;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;0;17
20251215;154500;174500;Begeleiding;PBA-VG-LAM/1B1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;1;17
20251215;154500;174500;Begeleiding;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;laptoplokaal;90;142.48;2;0;4
20251201;133000;153000;Oefensessie;PBA-VG-LAM/1A;PBA-VG-LAM;3;auditorium;101;118.11;2;11;18
20251201;133000;153000;Oefensessie;PBA-VG-LAM/1C;PBA-VG-LAM;3;auditorium;101;118.11;2;23;30
20251201;133000;153000;Oefensessie;PBA-VG-LAM/1B2;PBA-VG-LAM;3;auditorium;101;118.11;2;12;17
20251201;133000;153000;Oefensessie;PBA-VG-LAM/1B1;PBA-VG-LAM;3;auditorium;101;118.11;2;13;17
20251201;133000;153000;Oefensessie;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;3;auditorium;101;118.11;2;2;3
20251014;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;3;auditorium;101;118.11;3;2;50
20251014;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;3;auditorium;101;118.11;3;3;22
20251021;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;2;auditorium;101;125.08;3;42;50
20251021;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;2;auditorium;101;125.08;3;12;22
20251028;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;4;leslokaal;59;70.14;3;11;50
20251028;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;4;leslokaal;59;70.14;3;5;22
20251104;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;3;auditorium;101;118.11;3;18;50
20251104;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;3;auditorium;101;118.11;3;3;22
20251118;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;4;leslokaal;59;70.14;3;3;50
20251118;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;4;leslokaal;59;70.14;3;0;22
20251125;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;4;leslokaal;56;111.62;3;15;50
20251125;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;4;leslokaal;56;111.62;3;3;22
20251202;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;4;leslokaal;59;70.14;3;15;50
20251202;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;4;leslokaal;59;70.14;3;3;22
20251209;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;4;leslokaal;59;70.14;3;6;50
20251209;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;4;leslokaal;59;70.14;3;0;22
20251216;81500;101500;Activerend hoorcollege;PBA-BM-KM/3B;PBA-BM-KM;4;leslokaal;59;70.14;3;1;50
20251216;81500;101500;Activerend hoorcollege;PBA-BM-KM/3A;PBA-BM-KM;4;leslokaal;59;70.14;3;0;22
20251125;81500;101500;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;leslokaal;43;70.67;4;7;12
20251203;133000;153000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;leslokaal;34;52.58;4;6;12
20251015;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;9;23
20251015;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;14;23
20251015;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;6;16
20251015;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;9;15
20251022;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;9;23
20251022;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;11;23
20251022;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;10;16
20251022;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;8;15
20251029;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;8;23
20251029;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;11;23
20251029;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;5;16
20251029;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;8;15
20251112;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;7;23
20251112;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;9;23
20251112;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;7;16
20251112;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;8;15
20251126;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;0;23
20251126;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;1;23
20251126;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;0;16
20251126;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;1;15
20251203;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;0;23
20251203;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;0;23
20251203;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;1;16
20251203;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;0;15
20251210;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;110;128.05;4;1;23
20251210;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;110;128.05;4;2;23
20251210;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;110;128.05;4;1;16
20251210;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;110;128.05;4;0;15
20251014;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;auditorium;101;118.11;5;11;63
20251014;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;auditorium;101;118.11;5;10;65
20251021;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;auditorium;101;118.11;5;5;63
20251021;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;auditorium;101;118.11;5;4;65
20251028;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;auditorium;101;118.11;5;11;63
20251028;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;auditorium;101;118.11;5;20;65
20251104;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;auditorium;101;118.11;5;14;63
20251104;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;auditorium;101;118.11;5;13;65
20251118;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;leslokaal;60;73.80;5;6;63
20251118;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;leslokaal;60;73.80;5;5;65
20251125;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;leslokaal;60;73.80;5;2;63
20251125;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;leslokaal;60;73.80;5;3;65
20251202;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;leslokaal;60;73.80;5;6;63
20251202;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;leslokaal;60;73.80;5;4;65
20251209;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;leslokaal;60;73.80;5;6;63
20251209;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;leslokaal;60;73.80;5;8;65
20251216;154500;174500;Activerend hoorcollege;PBA-BM-KM/1A;PBA-BM-KM;3;leslokaal;60;73.80;5;3;63
20251216;154500;174500;Activerend hoorcollege;PBA-BM-KM/1D;PBA-BM-KM;3;leslokaal;60;73.80;5;1;65
20251127;133000;153000;Activerend hoorcollege;PBA-OM-HCM/2;PBA-OM-HCM;1;leslokaal;26;58.05;6;3;8
20251021;154500;174500;Oefensessie;PBA-CH/1A2;PBA-CH;1;leslokaal;36;73.70;5;3;10
20251021;154500;174500;Oefensessie;PBA-CH/1A1;PBA-CH;1;leslokaal;36;73.70;5;1;10
20251021;154500;174500;Oefensessie;PBA-CH/1G1;PBA-CH;1;leslokaal;36;73.70;5;0;10
20251021;154500;174500;Oefensessie;PBA-CH/1G2;PBA-CH;1;leslokaal;36;73.70;5;1;10
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1E1;PBA-VG-VG;0;auditorium;381;363.73;3;0;22
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1F1;PBA-VG-VG;0;auditorium;381;363.73;3;0;21
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1C2;PBA-VG-VG;0;auditorium;381;363.73;3;0;21
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1B2;PBA-VG-VG;0;auditorium;381;363.73;3;0;22
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1F2;PBA-VG-VG;0;auditorium;381;363.73;3;0;21
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1A2;PBA-VG-VG;0;auditorium;381;363.73;3;0;22
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1D2;PBA-VG-VG;0;auditorium;381;363.73;3;0;21
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1E2;PBA-VG-VG;0;auditorium;381;363.73;3;0;22
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1A1;PBA-VG-VG;0;auditorium;381;363.73;3;0;22
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1B1;PBA-VG-VG;0;auditorium;381;363.73;3;0;21
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1C1;PBA-VG-VG;0;auditorium;381;363.73;3;0;23
20250926;154500;174500;Activerend hoorcollege;PBA-VG-VG/1D1;PBA-VG-VG;0;auditorium;381;363.73;3;0;20
20251008;81500;101500;Oefensessie;PBA-CH/1E2;PBA-CH;4;leslokaal;56;111.62;7;0;10
20251008;81500;101500;Oefensessie;PBA-CH/1E1;PBA-CH;4;leslokaal;56;111.62;7;0;10
20251008;81500;101500;Oefensessie;PBA-CH/1B2;PBA-CH;4;leslokaal;56;111.62;7;0;10
20251008;81500;101500;Oefensessie;PBA-CH/1B1;PBA-CH;4;leslokaal;56;111.62;7;0;9
20251015;81500;101500;Oefensessie;PBA-CH/1C2;PBA-CH;4;leslokaal;56;111.62;7;3;8
20251015;81500;101500;Oefensessie;PBA-CH/1C1;PBA-CH;4;leslokaal;56;111.62;7;9;10
20251015;81500;101500;Oefensessie;PBA-CH/1B2;PBA-CH;4;leslokaal;56;111.62;7;6;10
20251015;81500;101500;Oefensessie;PBA-CH/1B1;PBA-CH;4;leslokaal;56;111.62;7;5;9
20251119;81500;101500;Oefensessie;PBA-CH/1A2;PBA-CH;3;leslokaal;34;53.38;7;2;9
20251119;81500;101500;Oefensessie;PBA-CH/1A1;PBA-CH;3;leslokaal;34;53.38;7;6;10
20251126;81500;101500;Oefensessie;PBA-CH/1A2;PBA-CH;2;leslokaal;54;73.68;7;0;9
20251126;81500;101500;Oefensessie;PBA-CH/1A1;PBA-CH;2;leslokaal;54;73.68;7;0;10
20251126;81500;101500;Oefensessie;PBA-CH/1G1;PBA-CH;2;leslokaal;54;73.68;7;0;10
20251126;81500;101500;Oefensessie;PBA-CH/1G2;PBA-CH;2;leslokaal;54;73.68;7;1;10
20251126;133000;153000;Oefensessie;PBA-CH/1C2;PBA-CH;4;leslokaal;59;70.14;7;3;8
20251126;133000;153000;Oefensessie;PBA-CH/1C1;PBA-CH;4;leslokaal;59;70.14;7;7;10
20251126;133000;153000;Oefensessie;PBA-CH/1B2;PBA-CH;4;leslokaal;59;70.14;7;7;10
20251126;133000;153000;Oefensessie;PBA-CH/1B1;PBA-CH;4;leslokaal;59;70.14;7;6;9
20251016;81500;101500;Oefensessie;PBA-CH/1F2;PBA-CH;3;leslokaal;34;53.38;7;2;10
20251016;81500;101500;Oefensessie;PBA-CH/1F1;PBA-CH;3;leslokaal;34;53.38;7;4;10
20251023;103000;123000;Oefensessie;PBA-CH/1E2;PBA-CH;4;leslokaal;54;70.15;7;1;10
20251023;103000;123000;Oefensessie;PBA-CH/1C2;PBA-CH;4;leslokaal;54;70.15;7;2;8
20251023;103000;123000;Oefensessie;PBA-CH/1E1;PBA-CH;4;leslokaal;54;70.15;7;9;10
20251023;103000;123000;Oefensessie;PBA-CH/1C1;PBA-CH;4;leslokaal;54;70.15;7;8;10
20251008;154500;174500;Oefensessie;PBA-CH/1A2;PBA-CH;2;leslokaal;52;73.68;7;1;9
20251008;154500;174500;Oefensessie;PBA-CH/1A1;PBA-CH;2;leslokaal;52;73.68;7;1;10
20251008;154500;174500;Oefensessie;PBA-CH/1G1;PBA-CH;2;leslokaal;52;73.68;7;0;10
20251008;154500;174500;Oefensessie;PBA-CH/1G2;PBA-CH;2;leslokaal;52;73.68;7;0;10
20251015;133000;153000;Oefensessie;PBA-CH/1A2;PBA-CH;4;leslokaal;50;70.08;7;2;9
20251015;133000;153000;Oefensessie;PBA-CH/1A1;PBA-CH;4;leslokaal;50;70.08;7;7;10
20251015;133000;153000;Oefensessie;PBA-CH/1G1;PBA-CH;4;leslokaal;50;70.08;7;9;10
20251015;133000;153000;Oefensessie;PBA-CH/1G2;PBA-CH;4;leslokaal;50;70.08;7;6;10
20251020;154500;174500;Oefensessie;PBA-CH/1G1;PBA-CH;3;leslokaal;34;53.38;7;0;10
20251020;154500;174500;Oefensessie;PBA-CH/1G2;PBA-CH;3;leslokaal;34;53.38;7;1;10
20251020;133000;153000;Oefensessie;PBA-EM-EM/3A1;PBA-EM-EM;2;auditorium;101;125.08;3;0;11
20251020;133000;153000;Oefensessie;PBA-EM-EM/3A2;PBA-EM-EM;2;auditorium;101;125.08;3;0;10
20251020;133000;153000;Oefensessie;PBA-EM-AM/3C;PBA-EM-AM;2;auditorium;101;125.08;3;0;20
20251103;133000;153000;Oefensessie;PBA-EM-EM/3A1;PBA-EM-EM;4;leslokaal;56;111.62;3;0;11
20251103;133000;153000;Oefensessie;PBA-EM-EM/3A2;PBA-EM-EM;4;leslokaal;56;111.62;3;0;10
20251103;133000;153000;Oefensessie;PBA-EM-AM/3C;PBA-EM-AM;4;leslokaal;56;111.62;3;1;20
20251007;133000;153000;Oefensessie;PBA-EM-KL/3A1;PBA-EM-KL;3;PC-klas;60;105.44;3;1;5
20251007;133000;153000;Oefensessie;PBA-EM-KL/3B1;PBA-EM-KL;3;PC-klas;60;105.44;3;1;5
20251007;133000;153000;Oefensessie;PBA-EM-EM/3D1;PBA-EM-EM;3;PC-klas;60;105.44;3;2;11
20251007;133000;153000;Oefensessie;PBA-EM-EM/3D2;PBA-EM-EM;3;PC-klas;60;105.44;3;3;11
20251007;133000;153000;Oefensessie;PBA-EM-KL/3A2;PBA-EM-KL;3;PC-klas;60;105.44;3;2;4
20251007;133000;153000;Oefensessie;PBA-EM-KL/3B2;PBA-EM-KL;3;PC-klas;60;105.44;3;2;4
20251021;133000;153000;Oefensessie;PBA-EM-KL/3A1;PBA-EM-KL;3;PC-klas;60;105.44;3;0;5
20251021;133000;153000;Oefensessie;PBA-EM-KL/3B1;PBA-EM-KL;3;PC-klas;60;105.44;3;0;5
20251021;133000;153000;Oefensessie;PBA-EM-EM/3D1;PBA-EM-EM;3;PC-klas;60;105.44;3;3;11
20251021;133000;153000;Oefensessie;PBA-EM-EM/3D2;PBA-EM-EM;3;PC-klas;60;105.44;3;1;11
20251021;133000;153000;Oefensessie;PBA-EM-KL/3A2;PBA-EM-KL;3;PC-klas;60;105.44;3;0;4
20251021;133000;153000;Oefensessie;PBA-EM-KL/3B2;PBA-EM-KL;3;PC-klas;60;105.44;3;1;4
20251104;133000;153000;Oefensessie;PBA-EM-KL/3A1;PBA-EM-KL;3;PC-klas;60;105.44;3;0;5
20251104;133000;153000;Oefensessie;PBA-EM-KL/3B1;PBA-EM-KL;3;PC-klas;60;105.44;3;0;5
20251104;133000;153000;Oefensessie;PBA-EM-EM/3D1;PBA-EM-EM;3;PC-klas;60;105.44;3;1;11
